Actual Time, Return Status, Trade Time, Price 
1612753423.79478,200,1612753423537,38283.98000000
1612753453.796949,200,1612753453553,38281.27000000
1612753483.905262,200,1612753483555,38302.35000000
1612753513.8066382,200,1612753513617,38319.22000000
1612753543.8095138,200,1612753543613,38322.36000000
1612753573.8136606,200,1612753573534,38318.38000000
1612753603.8153186,200,1612753603558,38282.30000000
1612753633.819061,200,1612753633228,38289.71000000
1612753663.8255444,200,1612753663566,38303.42000000
1612753693.828801,200,1612753693238,38316.20000000
1612753724.2405522,200,1612753723985,38350.00000000
1612753753.8328545,200,1612753753590,38313.26000000
1612753783.8404975,200,1612753783560,38304.58000000
1612753813.8451238,200,1612753813632,38285.20000000
1612753844.2548347,200,1612753844038,38305.22000000
1612753873.855926,200,1612753873518,38317.96000000
1612753903.851489,200,1612753903623,38319.68000000
1612753933.856257,200,1612753933593,38328.29000000
1612753963.863959,200,1612753963562,38319.25000000
1612753993.7643838,200,1612753993506,38342.38000000
1612754023.8676252,200,1612754023181,38290.71000000
1612754053.7708356,200,1612754053354,38345.48000000
1612754083.775481,200,1612754083470,38376.32000000
1612754113.7799094,200,1612754113621,38326.18000000
1612754143.780172,200,1612754143627,38325.04000000
1612754173.7809923,200,1612754173322,38291.56000000
1612754203.8888075,200,1612754203628,38316.15000000
1612754233.7926965,200,1612754233316,38286.15000000
1612754263.7963665,200,1612754263349,38309.72000000
1612754293.7998455,200,1612754293078,38336.66000000
1612754323.7988305,200,1612754323411,38349.32000000
1612754353.8032663,200,1612754352875,38361.99000000
1612754383.8065896,200,1612754383650,38424.42000000
1612754413.8115146,200,1612754413615,38496.43000000
1612754443.8135445,200,1612754443622,38459.73000000
1612754474.2292008,200,1612754473922,38441.52000000
1612754503.7410195,200,1612754503255,38404.34000000
1612754533.8241055,200,1612754533575,38370.10000000
1612754563.8293073,200,1612754563631,38337.23000000
1612754593.828695,200,1612754593574,38358.22000000
1612754624.1476154,200,1612754623878,38337.50000000
1612754653.8423421,200,1612754653553,38335.97000000
1612754683.8450563,200,1612754683605,38310.22000000
1612754713.8492193,200,1612754713106,38326.75000000
1612754743.850661,200,1612754743308,38412.93000000
1612754773.8560715,200,1612754773607,38349.93000000
1612754803.8580923,200,1612754803613,38286.53000000
1612754833.8616583,200,1612754833579,38295.76000000
1612754863.8679602,200,1612754863506,38246.58000000
1612754893.7661893,200,1612754893467,38252.22000000
1612754923.7732396,200,1612754923598,38255.44000000
1612754953.8777673,200,1612754953473,38300.58000000
1612754983.779896,200,1612754983552,38344.39000000
1612755013.7803073,200,1612755013497,38343.50000000
1612755043.888553,200,1612755043316,38340.31000000
1612755073.7920907,200,1612755073573,38362.20000000
1612755103.8959203,200,1612755103485,38340.26000000
1612755133.7957625,200,1612755133610,38340.27000000
1612755163.7985666,200,1612755163538,38295.91000000
1612755193.8060024,200,1612755193435,38271.20000000
1612755223.9084506,200,1612755223661,38298.20000000
1612755253.8105235,200,1612755253610,38289.59000000
1612755283.8116512,200,1612755283580,38348.33000000
1612755314.2285779,200,1612755313764,38325.57000000
1612755343.821607,200,1612755343187,38361.13000000
1612755373.8238034,200,1612755373618,38371.11000000
1612755403.8301032,200,1612755403167,38454.79000000
1612755433.8318703,200,1612755433424,38442.77000000
1612755463.832156,200,1612755463292,38405.91000000
1612755493.8425186,200,1612755493333,38391.53000000
1612755523.849552,200,1612755523420,38425.50000000
1612755553.8461301,200,1612755553475,38412.77000000
1612755583.8548853,200,1612755583375,38402.87000000
1612755614.2628295,200,1612755613931,38364.25000000
1612755643.8585453,200,1612755643575,38349.90000000
1612755674.2719328,200,1612755673665,38388.50000000
1612755703.8632362,200,1612755703317,38421.07000000
1612755733.7659557,200,1612755733563,38483.44000000
1612755763.7725284,200,1612755763501,38461.06000000
1612755794.1835206,200,1612755793976,38425.29000000
1612755823.8800657,200,1612755823446,38408.19000000
1612755853.7854185,200,1612755853540,38440.87000000
1612755883.783887,200,1612755883428,38427.40000000
1612755913.7910264,200,1612755913476,38436.04000000
1612755943.7889361,200,1612755943611,38360.11000000
1612755973.7970195,200,1612755973492,38300.78000000
1612756003.9016056,200,1612756003655,38332.94000000
1612756033.7686026,200,1612756033492,38344.94000000
1612756063.806585,200,1612756063606,38327.82000000
1612756093.8088703,200,1612756093151,38303.11000000
1612756123.8134773,200,1612756123289,38339.22000000
1612756153.8160615,200,1612756153659,38317.98000000
1612756183.8205702,200,1612756183538,38333.33000000
1612756213.8280025,200,1612756213497,38257.16000000
1612756243.8291192,200,1612756243621,38239.57000000
1612756273.8299077,200,1612756273636,38209.50000000
1612756303.8368955,200,1612756303604,38148.61000000
1612756333.8361835,200,1612756333506,38163.08000000
1612756363.8431237,200,1612756363620,38123.14000000
1612756393.8470173,200,1612756393453,38118.44000000
1612756423.8490772,200,1612756423535,38079.20000000
1612756453.8550787,200,1612756453636,38105.20000000
1612756483.8597023,200,1612756483472,38131.53000000
1612756513.7602003,200,1612756513416,38136.42000000
1612756543.8671892,200,1612756543578,38149.95000000
1612756573.7666485,200,1612756573506,38062.48000000
1612756603.8743982,200,1612756603023,38066.62000000
1612756633.773667,200,1612756633498,38066.99000000
1612756663.8805182,200,1612756663517,38055.86000000
1612756693.7812357,200,1612756693252,38052.11000000
1612756723.7902365,200,1612756723549,38022.29000000
1612756754.3027904,200,1612756753837,38057.21000000
1612756783.7965946,200,1612756783501,38049.06000000
1612756813.796772,200,1612756813613,38041.68000000
1612756843.7979453,200,1612756843625,38055.72000000
1612756873.8002427,200,1612756873570,38105.64000000
1612756903.8092096,200,1612756903557,38148.15000000
1612756933.8137906,200,1612756933534,38155.99000000
1612756963.8147438,200,1612756963491,38194.12000000
1612756993.8155944,200,1612756993583,38161.44000000
1612757023.8176994,200,1612757023276,38216.57000000
1612757053.8290567,200,1612757053212,38251.95000000
1612757083.8289108,200,1612757083340,38239.99000000
1612757113.8296328,200,1612757113556,38243.10000000
1612757143.836894,200,1612757143301,38247.38000000
1612757173.8426538,200,1612757173569,38250.51000000
1612757203.847257,200,1612757202831,38281.80000000
1612757233.8512785,200,1612757233393,38272.48000000
1612757264.2587843,200,1612757263951,38294.92000000
1612757293.8504474,200,1612757293616,38321.01000000
1612757323.8648148,200,1612757323619,38321.02000000
1612757353.761933,200,1612757353038,38328.68000000
1612757384.276151,200,1612757383989,38354.42000000
1612757413.7656326,200,1612757413575,38350.00000000
1612757444.1792119,200,1612757443756,38305.31000000
1612757473.776183,200,1612757473592,38331.49000000
1612757504.2878094,200,1612757504048,38360.32000000
1612757533.7811072,200,1612757533210,38369.10000000
1612757563.8849595,200,1612757563181,38379.76000000
1612757594.1970708,200,1612757593962,38398.06000000
1612757623.7957742,200,1612757623480,38388.38000000
1612757653.797469,200,1612757653221,38403.25000000
1612757683.9005973,200,1612757683615,38390.47000000
1612757713.7741184,200,1612757713559,38399.12000000
1612757743.779201,200,1612757743621,38454.19000000
1612757773.8116746,200,1612757773616,38481.61000000
1612757803.8145518,200,1612757803616,38564.30000000
1612757833.8175476,200,1612757833606,38546.23000000
1612757863.8209493,200,1612757863571,38520.59000000
1612757893.8265905,200,1612757893566,38526.86000000
1612757924.0311086,200,1612757923427,38514.83000000
1612757953.8318138,200,1612757953515,38494.99000000
1612757983.8338494,200,1612757983523,38501.17000000
1612758013.8408706,200,1612758013614,38498.11000000
1612758043.804959,200,1612758043536,38514.99000000
1612758073.848141,200,1612758073264,38534.03000000
1612758103.8484497,200,1612758103375,38539.24000000
1612758133.8539019,200,1612758133499,38584.56000000
1612758163.859121,200,1612758163607,38554.35000000
1612758193.7383387,200,1612758193417,38570.05000000
1612758223.7617495,200,1612758223353,38564.04000000
1612758253.7665515,200,1612758253542,38564.47000000
1612758283.8729901,200,1612758283557,38570.74000000
1612758313.770799,200,1612758313590,38532.22000000
1612758343.880323,200,1612758343434,38530.55000000
1612758373.7781944,200,1612758373231,38560.10000000
1612758403.8868477,200,1612758403608,38563.91000000
1612758433.8903153,200,1612758433650,38573.52000000
1612758463.7916238,200,1612758463371,38564.95000000
1612758493.7963598,200,1612758493602,38595.51000000
1612758523.8984835,200,1612758523698,38625.00000000
1612758553.8025582,200,1612758553469,38626.59000000
1612758583.8065786,200,1612758583608,38606.76000000
1612758613.809865,200,1612758613607,38649.99000000
1612758643.8134432,200,1612758643635,38600.00000000
1612758673.8151665,200,1612758673572,38591.07000000
1612758703.8197954,200,1612758703636,38580.05000000
1612758733.825062,200,1612758733458,38563.89000000
1612758763.8288512,200,1612758763578,38538.71000000
1612758793.830576,200,1612758793589,38556.97000000
1612758823.8310745,200,1612758823294,38634.12000000
1612758854.2493594,200,1612758854076,38585.54000000
1612758883.8391092,200,1612758883556,38606.08000000
1612758913.844504,200,1612758913423,38655.45000000
1612758943.847377,200,1612758943637,38649.03000000
1612758973.8506775,200,1612758973550,38614.07000000
1612759003.850654,200,1612759003327,38608.07000000
1612759033.8611333,200,1612759033447,38643.38000000
1612759063.8617942,200,1612759063592,38624.13000000
1612759093.7604892,200,1612759093598,38636.66000000
1612759123.8689606,200,1612759123680,38615.70000000
1612759154.2822075,200,1612759154000,38623.22000000
1612759183.87819,200,1612759183632,38600.73000000
1612759214.190675,200,1612759213803,38605.59000000
1612759243.7815816,200,1612759243370,38599.00000000
1612759274.1938825,200,1612759274015,38589.65000000
1612759303.7890427,200,1612759303626,38586.38000000
1612759334.2041707,200,1612759333693,38559.34000000
1612759363.801085,200,1612759363338,38577.13000000
1612759393.7992492,200,1612759393350,38599.99000000
1612759423.8067968,200,1612759423295,38615.86000000
1612759453.8011897,200,1612759453332,38611.99000000
1612759483.810526,200,1612759483520,38616.87000000
1612759513.8118298,200,1612759513095,38626.45000000
1612759543.8166735,200,1612759543340,38644.97000000
1612759573.820848,200,1612759573366,38611.88000000
1612759603.8227518,200,1612759603536,38569.19000000
